source:Oryza_pangenes/oryzasativa_plus_oryza_nivara_oryza_sativa_algEnsemblCompara_chrpos_WGA75	oryza_sativa	oryza_indica	oryza_nivara	
Os01t0766600-01.faa	1	1	1	
BGIOSGA004515-PA.faa	0	1	1	
BGIOSGA004516-PA.faa	0	1	0	
BGIOSGA004517-PA.faa	0	1	0	
BGIOSGA000752-PA.faa	0	1	1	
BGIOSGA000751-PA.faa	0	1	1	
Os01t0766900-01.faa	1	0	0	
Os01t0766966-00.faa	1	0	0	
Os01t0767000-01.faa	1	0	0	
Os01t0767100-01.faa	1	1	1	
BGIOSGA004518-PA.faa	0	1	1	
BGIOSGA004518-PA.faa	0	1	1	
BGIOSGA004519-PA.faa	0	1	0	
Os01t0767600-01.faa	1	1	1	
Os01t0767700-01.faa	1	1	1	
Os01t0767900-01.faa	1	1	1	
Os01t0767966-00.faa	1	0	0	
Os01t0768100-01.faa	1	2	1	
Os01t0768200-01.faa	1	0	1	
Os01t0768300-00.faa	1	1	1	
BGIOSGA004523-PA.faa	0	1	1	
Os01t0768333-00.faa	1	0	1	
BGIOSGA004523-PA.faa	0	1	1	
Os01t0768600-01.faa	1	0	0	
Os01t0768700-01.faa	1	0	0	
Os01t0769000-01.faa	1	1	1	
BGIOSGA004525-PA.faa	0	1	1	
BGIOSGA004525-PA.faa	0	1	1	
Os01t0769200-01.faa	1	1	1	
Os01t0769366-00.faa	1	0	0	
Os01t0769700-01.faa	1	1	1	
Os01t0769900-01.faa	1	1	1	
Os01t0770000-01.faa	1	1	0	
Os01t0770100-00.faa	1	1	1	
ONIVA01G36720.1.faa	0	0	1	
Os01t0770200-01.faa	1	1	1	
Os01t0770400-01.faa	1	1	1	
Os01t0770500-01.faa	1	1	1	
Os01t0770700-00.faa	1	1	1	
Os01t0770800-01.faa	1	1	1	
ONIVA01G36780.1.faa	0	0	1	
Os01t0771000-01.faa	1	1	0	
BGIOSGA000740-PA.faa	0	1	0	
Os01t0771100-01.faa	1	1	1	
Os01t0771200-01.faa	1	1	1	
Os01t0771300-01.faa	1	0	1	
Os01t0771350-01.faa	1	0	0	
Os01t0771400-00.faa	1	1	1	
ONIVA01G36830.1.faa	0	0	1	
Os01t0771900-01.faa	1	1	1	
Os01t0772000-01.faa	1	0	0	
Os01t0772100-01.faa	1	1	1	
Os01t0772150-00.faa	1	1	0	
Os01t0772200-02.faa	1	1	1	
Os01t0772400-00.faa	1	1	1	
Os01t0772500-01.faa	1	1	1	
Os01t0772600-01.faa	1	1	1	
Os01t0772700-00.faa	1	1	1	
Os01t0772800-01.faa	1	1	1	
Os01t0772900-01.faa	1	1	1	
Os01t0773000-01.faa	1	1	1	
Os01t0773100-01.faa	1	1	1	
Os01t0773200-02.faa	1	1	1	
BGIOSGA004537-PA.faa	0	1	1	
ONIVA01G36970.1.faa	0	0	1	
BGIOSGA004537-PA.faa	0	1	1	
Os01t0773400-00.faa	1	1	1	
Os01t0773500-01.faa	1	1	0	
Os01t0773600-01.faa	1	1	1	
Os01t0773700-02.faa	1	1	1	
Os01t0773800-00.faa	1	1	1	
BGIOSGA004541-PA.faa	0	1	1	
BGIOSGA004542-PA.faa	0	1	1	
BGIOSGA004545-PA.faa	0	1	1	
BGIOSGA004541-PA.faa	0	1	1	
BGIOSGA004542-PA.faa	0	1	1	
BGIOSGA004543-PA.faa	0	1	0	
BGIOSGA004544-PA.faa	0	1	0	
BGIOSGA004545-PA.faa	0	1	1	
Os01t0774001-00.faa	1	0	0	
Os01t0774100-00.faa	1	0	0	
Os01t0774200-01.faa	1	0	0	
Os01t0774400-00.faa	1	0	0	
Os01t0774500-01.faa	1	1	1	
BGIOSGA000726-PA.faa	0	1	1	
BGIOSGA004546-PA.faa	0	1	1	
BGIOSGA000726-PA.faa	0	1	1	
BGIOSGA004546-PA.faa	0	1	1	
Os01t0775100-01.faa	1	0	0	
Os01t0775200-01.faa	1	0	0	
Os01t0775300-01.faa	1	1	1	
Os01t0775350-00.faa	1	0	0	
Os01t0775400-01.faa	1	1	1	
Os01t0775500-01.faa	1	0	0	
Os01t0775600-01.faa	1	1	1	
BGIOSGA004548-PA.faa	0	1	1	
BGIOSGA000722-PA.faa	0	1	0	
BGIOSGA004547-PA.faa	0	1	0	
BGIOSGA004548-PA.faa	0	1	1	
BGIOSGA004549-PA.faa	0	1	0	
Os01t0775750-00.faa	1	0	0	
Os01t0776300-01.faa	1	1	1	
Os01t0776400-01.faa	1	1	1	
BGIOSGA004551-PA.faa	0	1	0	
Os01t0776500-01.faa	1	0	1	
Os01t0776600-01.faa	1	1	1	
Os01t0776700-01.faa	1	1	1	
Os01t0776800-01.faa	1	1	1	
Os01t0777000-00.faa	1	1	1	
Os01t0777101-00.faa	1	0	0	
Os01t0777200-01.faa	1	1	1	
Os01t0777300-00.faa	1	1	1	
BGIOSGA004556-PA.faa	0	1	1	
BGIOSGA004556-PA.faa	0	1	1	
Os01t0777400-01.faa	1	0	0	
Os01t0777450-01.faa	1	0	0	
Os01t0777500-00.faa	1	0	0	
Os01t0777600-01.faa	1	0	0	
Os01t0777650-01.faa	1	0	0	
Os01t0777700-00.faa	1	1	1	
Os01t0777800-01.faa	1	1	1	
BGIOSGA004557-PA.faa	0	1	1	
BGIOSGA004557-PA.faa	0	1	1	
Os01t0778100-01.faa	1	1	1	
BGIOSGA004559-PA.faa	0	1	0	
Os01t0778400-00.faa	1	1	1	
Os01t0778500-01.faa	1	1	1	
BGIOSGA000714-PA.faa	0	1	1	
BGIOSGA004560-PA.faa	0	1	0	
Os01t0778700-01.faa	1	1	1	
Os01t0778800-01.faa	1	1	1	
Os01t0778900-01.faa	1	1	1	
ONIVA01G37310.1.faa	0	0	1	
ONIVA01G37320.1.faa	0	0	1	
BGIOSGA000712-PA.faa	0	1	0	
BGIOSGA000711-PA.faa	0	1	1	
BGIOSGA004563-PA.faa	0	1	0	
BGIOSGA004564-PA.faa	0	1	0	
BGIOSGA000710-PA.faa	0	1	1	
BGIOSGA000709-PA.faa	0	1	0	
BGIOSGA000708-PA.faa	0	1	0	
BGIOSGA004565-PA.faa	0	1	0	
BGIOSGA000707-PA.faa	0	1	0	
Os01t0779100-00.faa	1	1	1	
Os01t0779201-00.faa	1	0	1	
Os01t0779300-01.faa	1	1	1	
ONIVA01G37360.1.faa	0	0	1	
Os01t0779400-02.faa	1	1	1	
ONIVA01G37380.1.faa	0	0	1	
BGIOSGA000705-PA.faa	0	1	0	
Os01t0779800-01.faa	1	1	1	
Os01t0780400-02.faa	1	1	1	
Os01t0780500-01.faa	1	1	0	
Os01t0780600-01.faa	1	1	1	
Os01t0780701-00.faa	1	0	0	
Os01t0780800-01.faa	1	1	1	
Os01t0780900-02.faa	1	0	0	
Os01t0781000-01.faa	1	2	1	
Os01t0781100-01.faa	1	2	1	
BGIOSGA004195-PA.faa	0	1	1	
ONIVA01G37500.1.faa	0	0	1	
BGIOSGA000701-PA.faa	0	1	0	
Os01t0781200-01.faa	1	2	1	
BGIOSGA004575-PA.faa	0	1	0	
BGIOSGA000700-PA.faa	0	1	0	
Os01t0781600-01.faa	1	0	0	
Os01t0781700-00.faa	1	0	0	
Os01t0782100-01.faa	1	0	0	
Os01t0782200-02.faa	1	1	1	
Os01t0781833-01.faa	1	0	0	
Os01t0782300-01.faa	1	0	0	
Os01t0782500-01.faa	1	1	1	
Os01t0782850-00.faa	1	0	0	
Os01t0782800-00.faa	1	1	1	
BGIOSGA000696-PA.faa	0	1	1	
BGIOSGA000696-PA.faa	0	1	1	
Os01t0782901-01.faa	1	2	1	
BGIOSGA004580-PA.faa	0	1	0	
Os01t0783000-01.faa	1	1	1	
Os01t0783100-01.faa	1	1	1	
Os01t0783200-02.faa	1	1	1	
Os01t0783400-01.faa	1	1	1	
BGIOSGA000691-PA.faa	0	1	0	
Os01t0783500-01.faa	1	1	1	
Os01t0783600-01.faa	1	1	1	
Os01t0783700-01.faa	1	1	1	
ONIVA01G38060.1.faa	0	0	1	
ONIVA01G38070.3.faa	0	0	1	
BGIOSGA004579-PA.faa	0	1	0	
Os01t0783800-01.faa	1	0	0	
Os01t0783851-00.faa	1	0	0	
Os01t0784000-01.faa	1	0	0	
Os01t0784200-00.faa	1	1	1	
BGIOSGA004582-PA.faa	0	1	0	
Os01t0784101-00.faa	1	0	0	
Os01t0784450-00.faa	1	0	0	
Os01t0784500-01.faa	1	0	0	
Os01t0784600-01.faa	1	1	1	
BGIOSGA000687-PA.faa	0	1	0	
Os01t0784700-00.faa	1	0	1	
Os01t0784725-00.faa	1	0	0	
Os01t0784800-01.faa	1	1	1	
BGIOSGA000686-PA.faa	0	1	1	
ONIVA01G38130.1.faa	0	0	1	
ONIVA01G38140.1.faa	0	0	1	
BGIOSGA000686-PA.faa	0	1	1	
Os01t0784833-00.faa	1	0	0	
Os01t0784900-00.faa	1	0	0	
Os01t0785300-02.faa	1	0	0	
Os01t0785400-01.faa	1	1	1	
Os01t0785500-00.faa	1	0	0	
Os01t0785600-01.faa	1	1	1	
Os01t0785700-01.faa	1	1	1	
Os01t0785900-01.faa	1	1	1	
ONIVA01G38190.1.faa	0	0	1	
ONIVA01G38200.1.faa	0	0	1	
Os01t0786000-01.faa	1	0	0	
Os01t0786500-00.faa	1	1	1	
ONIVA01G38220.1.faa	0	0	1	
Os01t0786601-01.faa	1	0	0	
Os01t0786700-00.faa	1	1	1	
Os01t0786800-01.faa	1	1	1	
Os01t0786900-01.faa	1	1	1	
ONIVA01G38270.1.faa	0	0	1	
BGIOSGA004587-PA.faa	0	1	1	
BGIOSGA000678-PA.faa	0	1	0	
Os01t0787000-01.faa	1	1	0	
BGIOSGA000676-PA.faa	0	1	0	
BGIOSGA004587-PA.faa	0	1	1	
Os01t0787101-00.faa	1	0	0	
Os01t0787300-01.faa	1	0	0	
Os01t0787400-01.faa	1	1	1	
BGIOSGA000675-PA.faa	0	1	0	
Os01t0787600-01.faa	1	1	1	
ONIVA01G38310.1.faa	0	0	1	
ONIVA01G38320.1.faa	0	0	1	
Os01t0788200-01.faa	1	1	0	
Os01t0788001-00.faa	1	0	0	
Os01t0788400-01.faa	1	1	1	
Os01t0788451-00.faa	1	0	0	
Os01t0788500-01.faa	1	1	1	
Os01t0788700-00.faa	1	1	1	
BGIOSGA004593-PA.faa	0	1	0	
BGIOSGA000673-PA.faa	0	1	0	
Os01t0788800-01.faa	1	1	1	
Os01t0788850-00.faa	1	0	0	
Os01t0788900-01.faa	1	1	1	
BGIOSGA000671-PA.faa	0	1	0	
Os01t0788950-01.faa	1	1	1	
ONIVA01G38390.1.faa	0	0	1	
Os01t0789000-00.faa	1	1	0	
BGIOSGA004595-PA.faa	0	1	0	
Os01t0789100-01.faa	1	1	1	
Os01t0789200-01.faa	1	1	1	
BGIOSGA000667-PA.faa	0	1	1	
BGIOSGA000667-PA.faa	0	1	1	
Os01t0791151-00.faa	1	0	0	
Os01t0791033-00.faa	1	0	0	
Os01t0793100-00.faa	1	0	0	
Os01t0793200-01.faa	1	1	1	
BGIOSGA000666-PA.faa	0	1	0	
BGIOSGA000665-PA.faa	0	1	0	
Os01t0793300-01.faa	1	1	1	
BGIOSGA000663-PA.faa	0	1	0	
Os01t0793701-00.faa	1	0	0	
Os01t0793500-01.faa	1	1	1	
Os01t0793550-00.faa	1	0	0	
Os01t0793600-00.faa	1	1	0	
Os01t0793800-01.faa	1	1	1	
Os01t0793900-01.faa	1	1	1	
Os01t0794100-01.faa	1	1	1	
ONIVA01G38500.1.faa	0	0	1	
Os01t0794400-01.faa	1	1	1	
Os01t0794500-00.faa	1	1	1	
ONIVA01G38530.1.faa	0	0	1	
ONIVA01G38540.1.faa	0	0	1	
ONIVA01G38550.1.faa	0	0	1	
Os01t0794600-01.faa	1	0	0	
Os01t0794650-00.faa	1	0	0	
Os01t0794800-01.faa	1	0	0	
Os01t0794900-01.faa	1	0	0	
Os01t0795000-01.faa	1	1	0	
Os01t0795050-01.faa	1	0	0	
Os01t0795100-00.faa	1	0	0	
Os01t0795200-01.faa	1	1	0	
Os01t0795250-00.faa	1	0	0	
Os01t0795400-01.faa	1	1	1	
Os01t0795300-01.faa	1	0	1	
Os01t0795600-01.faa	1	1	1	
BGIOSGA004603-PA.faa	0	1	1	
BGIOSGA004603-PA.faa	0	1	1	
BGIOSGA000656-PA.faa	0	1	0	
Os01t0795832-00.faa	1	0	1	
Os01t0795900-00.faa	1	1	1	
BGIOSGA004606-PA.faa	0	2	1	
BGIOSGA004605-PA.faa	0	1	0	
BGIOSGA004606-PA.faa	0	2	1	
Os01t0796000-01.faa	1	0	0	
Os01t0796400-01.faa	1	1	1	
Os01t0796500-01.faa	1	1	1	
BGIOSGA004606-PA.faa	0	2	1	
BGIOSGA004609-PA.faa	0	1	0	
Os01t0796700-01.faa	1	1	1	
BGIOSGA000653-PA.faa	0	1	1	
BGIOSGA000653-PA.faa	0	1	1	
BGIOSGA004610-PA.faa	0	1	0	
Os01t0797600-01.faa	1	1	1	
ONIVA01G38680.1.faa	0	0	1	
Os01t0797800-01.faa	1	0	1	
ONIVA01G38700.4.faa	0	0	1	
Os01t0797900-01.faa	1	0	0	
Os01t0798100-02.faa	1	0	0	
Os01t0798200-01.faa	1	1	0	
Os01t0798500-02.faa	1	1	1	
BGIOSGA004614-PA.faa	0	1	1	
BGIOSGA000651-PA.faa	0	1	1	
BGIOSGA004613-PA.faa	0	1	0	
BGIOSGA004614-PA.faa	0	1	1	
BGIOSGA000651-PA.faa	0	1	1	
Os01t0798800-01.faa	1	1	1	
Os01t0798900-00.faa	1	1	1	
Os01t0799000-00.faa	1	1	1	
Os01t0799050-00.faa	1	0	0	
Os01t0799100-01.faa	1	1	1	
Os01t0799500-01.faa	1	1	1	
Os01t0799900-01.faa	1	1	1	
Os01t0800000-01.faa	1	1	1	
Os01t0800101-01.faa	1	1	1	
BGIOSGA000646-PA.faa	0	1	1	
BGIOSGA000646-PA.faa	0	1	1	
Os01t0800200-00.faa	1	0	0	
Os01t0800266-00.faa	1	1	1	
Os01t0800250-00.faa	1	0	0	
Os01t0800300-01.faa	1	1	1	
Os01t0800400-01.faa	1	1	1	
Os01t0800500-01.faa	1	2	1	
Os01t0800600-00.faa	1	1	1	
BGIOSGA004623-PA.faa	0	1	1	
ONIVA01G38890.1.faa	0	0	1	
BGIOSGA004623-PA.faa	0	1	1	
Os01t0800800-01.faa	1	0	0	
Os01t0800900-01.faa	1	1	0	
Os01t0801000-01.faa	1	1	1	
Os01t0801100-01.faa	1	1	0	
Os01t0801200-01.faa	1	1	1	
Os01t0801500-01.faa	1	1	1	
Os01t0801600-01.faa	1	1	1	
Os01t0801700-01.faa	1	1	1	
Os01t0801800-01.faa	1	0	0	
Os01t0801901-00.faa	1	1	1	
BGIOSGA004629-PA.faa	0	1	0	
BGIOSGA004630-PA.faa	0	1	0	
Os01t0802000-01.faa	1	0	1	
Os01t0802100-01.faa	1	1	1	
Os01t0802200-01.faa	1	1	1	
Os01t0802400-00.faa	1	0	0	
Os01t0802600-00.faa	1	1	1	
Os01t0802700-01.faa	1	1	1	
Os01t0802900-01.faa	1	0	0	
Os01t0802850-00.faa	1	1	1	
Os01t0803200-01.faa	1	1	1	
BGIOSGA000637-PA.faa	0	1	0	
BGIOSGA000636-PA.faa	0	1	0	
Os01t0803300-01.faa	1	1	1	
BGIOSGA004634-PA.faa	0	1	1	
BGIOSGA004635-PA.faa	0	1	1	
ONIVA01G39060.1.faa	0	0	1	
ONIVA01G39070.1.faa	0	0	1	
ONIVA01G39080.1.faa	0	0	1	
BGIOSGA004634-PA.faa	0	1	1	
BGIOSGA004635-PA.faa	0	1	1	
BGIOSGA004636-PA.faa	0	1	0	
Os01t0803900-01.faa	1	1	0	
BGIOSGA004638-PA.faa	0	1	0	
BGIOSGA000634-PA.faa	0	1	0	
Os01t0804150-00.faa	1	0	0	
Os01t0804400-01.faa	1	1	1	
Os01t0804900-01.faa	1	1	0	
Os01t0805000-01.faa	1	1	1	
Os01t0805100-01.faa	1	1	1	
Os01t0805200-01.faa	1	1	1	
Os01t0805300-01.faa	1	1	1	
Os01t0805400-01.faa	1	1	0	
Os01t0805500-00.faa	1	1	1	
Os01t0805600-01.faa	1	1	1	
Os01t0805700-01.faa	1	0	1	
Os01t0805800-01.faa	1	1	1	
Os01t0805900-01.faa	1	1	1	
Os01t0805975-01.faa	1	0	0	
Os01t0806000-00.faa	1	1	1	
Os01t0806200-01.faa	1	1	1	
Os01t0806300-01.faa	1	1	1	
Os01t0806400-01.faa	1	1	1	
BGIOSGA000627-PA.faa	0	1	1	
Os01t0806600-01.faa	1	0	0	
Os01t0806801-00.faa	1	0	0	
Os01t0807000-01.faa	1	0	0	
Os01t0807266-00.faa	1	0	0	
Os01t0807532-00.faa	1	1	0	
BGIOSGA004648-PA.faa	0	1	0	
BGIOSGA000626-PA.faa	0	1	0	
BGIOSGA004649-PA.faa	0	1	0	
BGIOSGA000625-PA.faa	0	1	1	
Os01t0807800-01.faa	1	0	0	
Os01t0807900-01.faa	1	1	1	
Os01t0808100-01.faa	1	1	1	
ONIVA01G39330.1.faa	0	0	1	
Os01t0808400-01.faa	1	1	1	
Os01t0808900-00.faa	1	1	0	
Os01t0808950-00.faa	1	0	0	
Os01t0809000-01.faa	1	1	1	
Os01t0809300-01.faa	1	1	1	
BGIOSGA004655-PA.faa	0	1	1	
BGIOSGA004656-PA.faa	0	1	0	
BGIOSGA004657-PA.faa	0	1	1	
BGIOSGA004658-PA.faa	0	1	1	
Os01t0809450-01.faa	1	0	0	
Os01t0809900-01.faa	1	1	1	
Os01t0810000-02.faa	1	1	0	
Os01t0810100-01.faa	1	1	1	
Os01t0810200-01.faa	1	1	1	
Os01t0810300-01.faa	1	1	1	
BGIOSGA004662-PA.faa	0	1	0	
BGIOSGA004663-PA.faa	0	1	0	
BGIOSGA000621-PA.faa	0	1	0	
BGIOSGA004664-PA.faa	0	1	0	
Os01t0810500-00.faa	1	0	1	
ONIVA01G39550.1.faa	0	0	1	
ONIVA01G39560.1.faa	0	0	1	
ONIVA01G39570.1.faa	0	0	1	
ONIVA01G39580.1.faa	0	0	1	
ONIVA01G39590.1.faa	0	0	1	
ONIVA01G39600.2.faa	0	0	1	
BGIOSGA000619-PA.faa	0	1	1	
Os01t0810700-01.faa	1	0	0	
Os01t0810600-00.faa	1	0	0	
Os01t0810800-01.faa	1	1	0	
BGIOSGA000619-PA.faa	0	1	1	
BGIOSGA004665-PA.faa	0	1	0	
Os01t0810866-00.faa	1	0	0	
Os01t0811001-00.faa	1	0	0	
Os01t0811100-01.faa	1	1	1	
BGIOSGA004667-PA.faa	0	1	1	
BGIOSGA004667-PA.faa	0	1	1	
Os01t0811300-01.faa	1	1	1	
Os01t0811400-01.faa	1	1	1	
BGIOSGA000617-PA.faa	0	1	1	
BGIOSGA000617-PA.faa	0	1	1	
BGIOSGA004669-PA.faa	0	1	0	
Os01t0812000-02.faa	1	1	1	
Os01t0812050-00.faa	1	1	1	
BGIOSGA004672-PA.faa	0	1	0	
Os01t0812100-01.faa	1	1	1	
Os01t0812200-01.faa	1	1	1	
BGIOSGA004675-PA.faa	0	1	1	
BGIOSGA004676-PA.faa	0	1	1	
BGIOSGA004675-PA.faa	0	1	1	
BGIOSGA004676-PA.faa	0	1	1	
Os01t0812600-01.faa	1	2	1	
Os01t0812800-01.faa	1	2	1	
BGIOSGA004679-PA.faa	0	1	0	
BGIOSGA000609-PA.faa	0	1	0	
Os01t0812850-00.faa	1	0	0	
Os01t0812900-01.faa	1	1	1	
ONIVA01G39760.1.faa	0	0	1	
Os01t0813000-01.faa	1	0	0	
Os01t0813100-01.faa	1	1	1	
Os01t0813300-00.faa	1	1	1	
ONIVA01G39790.1.faa	0	0	1	
Os01t0813350-00.faa	1	0	0	
Os01t0813400-01.faa	1	1	0	
Os01t0813500-01.faa	1	1	1	
Os01t0813700-01.faa	1	1	1	
BGIOSGA000607-PA.faa	0	1	1	
BGIOSGA000607-PA.faa	0	1	1	
Os01t0813800-02.faa	1	0	0	
Os01t0813900-01.faa	1	1	1	
Os01t0814000-01.faa	1	1	1	
Os01t0814100-01.faa	1	1	1	
Os01t0814150-00.faa	1	0	1	
Os01t0814200-01.faa	1	1	1	
Os01t0814300-01.faa	1	1	1	
Os01t0814400-01.faa	1	1	1	
Os01t0814700-01.faa	1	0	0	
Os01t0814800-01.faa	1	1	1	
Os01t0814900-01.faa	1	1	1	
Os01t0815100-00.faa	1	1	1	
Os01t0815400-01.faa	1	1	1	
BGIOSGA004684-PA.faa	0	1	1	
ONIVA01G39960.1.faa	0	0	1	
BGIOSGA004684-PA.faa	0	1	1	
BGIOSGA000600-PA.faa	0	1	0	
Os01t0815700-01.faa	1	0	0	
Os01t0815800-01.faa	1	0	0	
Os01t0815850-00.faa	1	0	0	
Os01t0815900-01.faa	1	1	0	
Os01t0816000-00.faa	1	1	1	
Os01t0816100-01.faa	1	1	1	
Os01t0816400-02.faa	1	1	1	
ONIVA01G40000.1.faa	0	0	1	
Os01t0816500-01.faa	1	1	0	
Os01t0816600-01.faa	1	1	1	
ONIVA01G40020.1.faa	0	0	1	
ONIVA01G40030.1.faa	0	0	1	
Os01t0816700-01.faa	1	1	0	
Os01t0816850-00.faa	1	0	0	
Os01t0817000-01.faa	1	1	1	
Os01t0817100-01.faa	1	1	1	
ONIVA01G40060.1.faa	0	0	1	
Os01t0817400-00.faa	1	1	1	
ONIVA01G40080.1.faa	0	0	1	
ONIVA01G40090.1.faa	0	0	1	
BGIOSGA004689-PA.faa	0	1	0	
Os01t0817633-01.faa	1	0	0	
Os01t0817650-00.faa	1	1	1	
ONIVA01G40110.1.faa	0	0	1	
Os01t0817700-01.faa	1	1	1	
Os01t0817800-01.faa	1	1	1	
Os01t0817900-00.faa	1	0	0	
Os01t0818000-01.faa	1	1	1	
Os01t0818200-01.faa	1	1	1	
Os01t0818100-00.faa	1	1	1	
Os01t0818300-01.faa	1	1	1	
Os01t0818400-01.faa	1	1	1	
Os01t0818600-01.faa	2	1	1	
Os01t0818900-01.faa	1	1	0	
Os01t0819000-02.faa	1	1	1	
Os01t0819100-01.faa	1	1	1	
BGIOSGA000588-PA.faa	0	1	1	
Os01t0819200-00.faa	1	1	0	
BGIOSGA000588-PA.faa	0	1	1	
Os01t0819233-01.faa	1	0	0	
Os01t0819300-01.faa	1	0	0	
Os01t0819400-00.faa	1	1	1	
ONIVA01G40240.1.faa	0	0	1	
Os01t0819500-01.faa	1	0	1	
Os01t0819700-01.faa	1	1	1	
Os01t0819800-01.faa	1	1	1	
Os01t0819900-01.faa	1	1	1	
Os01t0820000-00.faa	1	1	1	
ONIVA01G40300.1.faa	0	0	1	
Os01t0820050-00.faa	1	0	0	
Os01t0820400-01.faa	1	1	1	
ONIVA01G40320.1.faa	0	0	1	
ONIVA01G40330.1.faa	0	0	1	
BGIOSGA004702-PA.faa	0	1	0	
Os01t0820700-00.faa	1	1	1	
ONIVA01G40360.1.faa	0	0	1	
BGIOSGA004704-PA.faa	0	1	1	
BGIOSGA000583-PA.faa	0	1	1	
Os01t0820800-01.faa	1	1	0	
BGIOSGA004704-PA.faa	0	1	1	
BGIOSGA000584-PA.faa	0	1	0	
BGIOSGA000583-PA.faa	0	1	1	
Os01t0821300-01.faa	1	0	0	
Os01t0821600-01.faa	1	1	1	
Os01t0821700-01.faa	1	1	1	
Os01t0821800-01.faa	1	1	1	
ONIVA01G40420.1.faa	0	0	1	
Os01t0821900-01.faa	1	1	1	
BGIOSGA004706-PA.faa	0	1	1	
BGIOSGA004706-PA.faa	0	1	1	
Os01t0822001-01.faa	1	0	0	
Os01t0822200-01.faa	1	1	1	
ONIVA01G40470.1.faa	0	0	1	
BGIOSGA000578-PA.faa	0	1	0	
Os01t0822501-01.faa	1	0	0	
Os01t0822800-01.faa	1	1	0	
Os01t0822900-03.faa	1	1	1	
BGIOSGA000575-PA.faa	0	1	0	
Os01t0823100-01.faa	1	1	1	
BGIOSGA004708-PA.faa	0	1	1	
BGIOSGA004708-PA.faa	0	1	1	
Os01t0823150-00.faa	1	0	0	
Os01t0823200-01.faa	1	0	0	
Os01t0823300-00.faa	1	1	1	
Os01t0823400-01.faa	1	1	1	
BGIOSGA000574-PA.faa	0	1	0	
Os01t0823500-01.faa	1	1	1	
Os01t0823600-01.faa	1	1	1	
Os01t0823700-01.faa	1	1	1	
BGIOSGA004712-PA.faa	0	1	1	
BGIOSGA004712-PA.faa	0	1	1	
Os01t0823900-01.faa	1	1	1	
BGIOSGA000570-PA.faa	0	1	0	
Os01t0823951-00.faa	1	0	0	
Os01t0824000-01.faa	1	0	0	
Os01t0824500-00.faa	1	1	1	
Os01t0824600-01.faa	1	1	1	
Os01t0824700-01.faa	1	1	1	
Os01t0824800-01.faa	1	1	1	
Os01t0824900-01.faa	1	1	1	
BGIOSGA004718-PA.faa	0	1	0	
Os01t0825000-01.faa	1	1	1	
Os01t0825166-00.faa	1	0	0	
Os01t0825332-00.faa	1	0	0	
Os01t0825500-01.faa	1	1	1	
ONIVA01G40660.1.faa	0	0	1	
BGIOSGA000568-PA.faa	0	1	1	
BGIOSGA000568-PA.faa	0	1	1	
Os01t0825700-01.faa	1	1	1	
Os01t0825800-01.faa	1	1	1	
ONIVA01G40700.1.faa	0	0	1	
ONIVA01G40710.1.faa	0	0	1	
Os01t0825900-01.faa	1	1	0	
Os01t0826000-00.faa	1	1	0	
Os01t0826400-01.faa	1	1	1	
ONIVA01G40730.1.faa	0	0	1	
BGIOSGA000565-PA.faa	0	1	1	
BGIOSGA004723-PA.faa	0	1	0	
BGIOSGA000565-PA.faa	0	1	1	
Os01t0826800-01.faa	1	1	1	
Os01t0826900-01.faa	1	1	1	
Os01t0827200-01.faa	1	1	0	
Os01t0827300-01.faa	1	1	1	
Os01t0827400-01.faa	1	1	1	
Os01t0827500-01.faa	1	1	1	
Os01t0827600-01.faa	1	1	0	
Os01t0827700-00.faa	1	1	1	
Os01t0827800-00.faa	1	1	1	
BGIOSGA004728-PA.faa	0	1	1	
BGIOSGA004728-PA.faa	0	1	1	
Os01t0828100-00.faa	1	0	0	
Os01t0828200-00.faa	1	1	1	
Os01t0828300-01.faa	1	1	1	
BGIOSGA004731-PA.faa	0	1	0	
BGIOSGA000559-PA.faa	0	1	0	
Os01t0828400-00.faa	1	0	0	
Os01t0828900-00.faa	1	1	1	
Os01t0829000-01.faa	1	1	1	
Os01t0829100-01.faa	1	0	1	
ONIVA01G40890.1.faa	0	0	1	
Os01t0829266-01.faa	1	0	0	
Os01t0829400-01.faa	1	1	1	
Os01t0829500-00.faa	1	1	1	
Os01t0829600-01.faa	1	1	1	
Os01t0829700-01.faa	1	0	0	
Os01t0829800-01.faa	1	1	1	
Os01t0829900-01.faa	1	1	1	
Os01t0830000-01.faa	1	1	1	
Os01t0830100-01.faa	1	1	1	
Os01t0830200-01.faa	1	1	1	
ONIVA01G40980.2.faa	0	0	1	
Os01t0830500-01.faa	1	1	1	
ONIVA01G41000.1.faa	0	0	1	
Os01t0830700-01.faa	1	1	1	
Os01t0830900-00.faa	1	1	1	
Os01t0831000-01.faa	1	1	1	
Os01t0831200-01.faa	1	1	1	
Os01t0831250-00.faa	1	0	0	
Os01t0831300-01.faa	1	1	1	
Os01t0831800-00.faa	1	1	1	
Os01t0831900-01.faa	1	1	1	
Os01t0831950-00.faa	1	0	0	
Os01t0832000-01.faa	1	1	1	
Os01t0832100-01.faa	1	1	1	
Os01t0832200-01.faa	1	1	1	
Os01t0832300-00.faa	1	1	1	
Os01t0832450-00.faa	1	0	0	
Os01t0832600-01.faa	1	1	1	
Os01t0832900-01.faa	1	1	1	
Os01t0833000-01.faa	1	1	1	
Os01t0833100-01.faa	1	1	1	
Os01t0833150-00.faa	1	1	0	
