source:Oryza/oryzasativa_Oryza_algEnsemblCompara_nosingles	oryza_sativa	oryza_indica	oryza_brachyantha	oryza_meridionalis	oryza_glaberrima	oryza_punctata	oryza_longistaminata	oryza_barthii	oryza_nivara	oryza_rufipogon	oryza_glumipatula	
OPUNC04G28100.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC04G28480.1.faa	0	0	0	0	0	1	1	0	0	1	1	
OPUNC05G00150.1.faa	0	0	0	0	0	1	0	1	1	0	0	
OPUNC05G00240.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC05G00770.1.faa	0	0	0	0	0	1	0	0	1	1	1	
OPUNC05G02020.1.faa	0	0	0	0	0	1	0	2	0	1	0	
OPUNC05G02970.1.faa	0	0	0	0	0	1	0	1	1	0	1	
OPUNC05G03090.1.faa	0	0	0	0	0	1	0	1	0	0	1	
OPUNC05G03380.1.faa	0	0	0	0	0	1	0	1	0	0	1	
OPUNC05G03490.1.faa	0	0	0	0	0	1	0	0	1	2	0	
OPUNC05G04600.1.faa	0	0	0	0	0	2	0	0	0	0	1	
OPUNC05G05990.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC05G06130.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC05G06370.1.faa	0	0	0	0	0	2	0	1	1	1	1	
OPUNC05G06730.1.faa	0	0	0	0	0	1	0	1	1	1	1	
OPUNC05G07260.1.faa	0	0	0	0	0	5	0	2	0	0	1	
OPUNC05G07660.1.faa	0	0	0	0	0	1	0	0	1	0	0	
OPUNC05G07900.1.faa	0	0	0	0	0	1	0	1	0	1	1	
OPUNC05G08260.4.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC05G08660.1.faa	0	0	0	0	0	1	0	0	1	0	0	
OPUNC05G09390.1.faa	0	0	0	0	0	1	0	1	1	0	0	
OPUNC05G09410.1.faa	0	0	0	0	0	2	0	0	0	1	0	
OPUNC05G09540.1.faa	0	0	0	0	0	1	0	0	1	1	0	
OPUNC05G09850.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC05G09980.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC05G10060.1.faa	0	0	0	0	0	4	0	2	0	0	0	
OPUNC05G10820.1.faa	0	0	0	0	0	1	1	0	1	0	1	
OPUNC05G11240.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC05G11380.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC05G12950.1.faa	0	0	0	0	0	1	0	1	1	1	1	
OPUNC05G12970.1.faa	0	0	0	0	0	1	0	1	1	1	1	
OPUNC05G13450.1.faa	0	0	0	0	0	1	1	0	1	0	1	
OPUNC05G13530.1.faa	0	0	0	0	0	1	0	1	1	1	1	
OPUNC05G13580.1.faa	0	0	0	0	0	1	0	1	0	0	1	
OPUNC05G13590.1.faa	0	0	0	0	0	1	0	0	1	1	0	
OPUNC05G14030.1.faa	0	0	0	0	0	1	0	0	1	1	0	
OPUNC05G14560.1.faa	0	0	0	0	0	3	0	0	0	1	1	
OPUNC05G15000.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC05G15660.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC05G17030.1.faa	0	0	0	0	0	1	0	1	1	1	1	
OPUNC05G17120.1.faa	0	0	0	0	0	1	0	1	0	0	1	
OPUNC05G18460.1.faa	0	0	0	0	0	1	0	0	0	1	1	
OPUNC05G18520.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC05G18590.1.faa	0	0	0	0	0	1	0	1	0	0	1	
OPUNC05G18680.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC05G19350.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC05G20610.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC05G21090.1.faa	0	0	0	0	0	1	1	1	0	1	1	
OPUNC05G21810.1.faa	0	0	0	0	0	1	0	1	1	2	0	
OPUNC05G22170.1.faa	0	0	0	0	0	1	2	0	0	0	0	
OPUNC05G22340.1.faa	0	0	0	0	0	1	0	1	1	0	0	
OPUNC05G23870.1.faa	0	0	0	0	0	2	2	0	0	0	0	
OPUNC05G24140.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC05G24620.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC06G00130.1.faa	0	0	0	0	0	1	0	0	1	0	0	
OPUNC06G01460.1.faa	0	0	0	0	0	1	0	0	1	0	0	
OPUNC06G01680.1.faa	0	0	0	0	0	1	0	0	0	1	0	
OPUNC06G01930.1.faa	0	0	0	0	0	1	0	0	1	0	1	
OPUNC06G02940.1.faa	0	0	0	0	0	4	1	1	0	0	0	
OPUNC06G03870.1.faa	0	0	0	0	0	1	1	1	0	0	0	
OPUNC06G04830.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC06G05630.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC06G05840.1.faa	0	0	0	0	0	1	0	1	0	1	1	
OPUNC06G06320.1.faa	0	0	0	0	0	1	0	1	1	0	0	
OPUNC06G06800.1.faa	0	0	0	0	0	1	0	0	0	1	0	
OPUNC06G07370.2.faa	0	0	0	0	0	1	0	0	1	1	0	
OPUNC06G07620.1.faa	0	0	0	0	0	1	0	1	1	1	1	
OPUNC06G08920.1.faa	0	0	0	0	0	2	0	0	0	1	0	
OPUNC06G09420.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC06G09430.1.faa	0	0	0	0	0	1	1	0	0	0	1	
OPUNC06G09540.1.faa	0	0	0	0	0	1	0	1	1	1	1	
OPUNC06G09850.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC06G10340.1.faa	0	0	0	0	0	1	0	0	1	0	0	
OPUNC06G10390.1.faa	0	0	0	0	0	1	0	0	1	1	0	
OPUNC06G11000.1.faa	0	0	0	0	0	1	0	0	0	1	0	
OPUNC06G11450.1.faa	0	0	0	0	0	1	0	1	0	1	1	
OPUNC06G11860.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC06G12100.1.faa	0	0	0	0	0	1	0	1	1	1	1	
OPUNC06G12340.1.faa	0	0	0	0	0	1	0	0	1	0	0	
OPUNC06G12710.1.faa	0	0	0	0	0	1	0	0	0	1	0	
OPUNC06G12770.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC06G13020.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC06G13270.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC06G13360.1.faa	0	0	0	0	0	2	0	0	0	0	1	
OPUNC06G13640.1.faa	0	0	0	0	0	1	0	1	0	1	1	
OPUNC06G13880.1.faa	0	0	0	0	0	1	0	2	0	0	0	
OPUNC06G13940.1.faa	0	0	0	0	0	2	0	1	1	1	1	
OPUNC06G14980.1.faa	0	0	0	0	0	3	1	1	1	1	0	
OPUNC06G15320.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC06G15450.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC06G15720.1.faa	0	0	0	0	0	1	0	1	1	1	1	
OPUNC06G16380.1.faa	0	0	0	0	0	2	0	2	0	1	1	
OPUNC06G16920.1.faa	0	0	0	0	0	1	2	1	1	0	0	
OPUNC06G17050.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC06G17490.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC06G17540.1.faa	0	0	0	0	0	1	0	0	1	1	0	
OPUNC06G17550.1.faa	0	0	0	0	0	1	0	0	1	1	0	
OPUNC06G17660.1.faa	0	0	0	0	0	1	0	1	1	0	0	
OPUNC06G17710.1.faa	0	0	0	0	0	1	0	1	1	1	1	
OPUNC06G17750.1.faa	0	0	0	0	0	1	1	0	0	1	0	
OPUNC06G17760.1.faa	0	0	0	0	0	3	0	0	1	0	0	
OPUNC06G18620.1.faa	0	0	0	0	0	1	0	0	0	1	0	
OPUNC06G20270.1.faa	0	0	0	0	0	4	1	0	0	0	0	
OPUNC06G20340.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC06G20780.1.faa	0	0	0	0	0	2	0	0	0	1	0	
OPUNC06G21720.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC06G21920.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC06G22020.1.faa	0	0	0	0	0	4	0	0	1	1	0	
OPUNC06G22150.1.faa	0	0	0	0	0	1	0	0	1	1	1	
OPUNC06G22210.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC06G22220.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC06G22350.1.faa	0	0	0	0	0	1	1	0	0	1	1	
OPUNC06G22910.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC06G23260.3.faa	0	0	0	0	0	1	0	0	0	1	1	
OPUNC06G23340.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC06G23720.1.faa	0	0	0	0	0	1	0	1	1	1	1	
OPUNC06G24060.1.faa	0	0	0	0	0	1	0	0	0	1	0	
OPUNC07G00060.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC07G00280.1.faa	0	0	0	0	0	1	1	1	1	1	1	
OPUNC07G00420.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC07G00760.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC07G00940.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC07G00950.1.faa	0	0	0	0	0	1	0	1	0	0	1	
OPUNC07G01360.1.faa	0	0	0	0	0	1	0	0	0	1	0	
OPUNC07G01670.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC07G01850.1.faa	0	0	0	0	0	1	1	0	1	0	0	
OPUNC07G02050.1.faa	0	0	0	0	0	1	1	0	1	0	0	
OPUNC07G02130.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC07G02140.1.faa	0	0	0	0	0	1	1	1	1	1	1	
OPUNC07G02160.1.faa	0	0	0	0	0	1	1	0	1	1	0	
OPUNC07G02200.1.faa	0	0	0	0	0	1	1	0	1	0	0	
OPUNC07G02270.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC07G02310.1.faa	0	0	0	0	0	1	0	0	1	1	1	
OPUNC07G02350.2.faa	0	0	0	0	0	1	0	1	0	0	1	
OPUNC07G03360.1.faa	0	0	0	0	0	1	0	0	1	1	1	
OPUNC07G03370.1.faa	0	0	0	0	0	1	0	0	1	0	1	
OPUNC07G03570.1.faa	0	0	0	0	0	1	0	0	2	0	0	
OPUNC07G03670.2.faa	0	0	0	0	0	1	0	0	1	0	1	
OPUNC07G03700.1.faa	0	0	0	0	0	2	1	0	0	0	0	
OPUNC07G04330.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC07G04560.1.faa	0	0	0	0	0	1	0	0	1	0	0	
OPUNC07G04920.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC07G05070.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC07G05450.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC07G06080.1.faa	0	0	0	0	0	2	0	2	0	1	1	
OPUNC07G06160.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC07G07150.1.faa	0	0	0	0	0	1	0	0	1	0	0	
OPUNC07G07370.1.faa	0	0	0	0	0	1	0	1	1	1	0	
OPUNC07G07570.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC07G08290.1.faa	0	0	0	0	0	1	1	0	0	0	1	
OPUNC07G08310.1.faa	0	0	0	0	0	1	0	1	1	1	0	
OPUNC07G08780.1.faa	0	0	0	0	0	2	0	0	3	0	0	
OPUNC07G08970.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC07G09000.1.faa	0	0	0	0	0	1	0	1	0	0	1	
OPUNC07G09020.1.faa	0	0	0	0	0	1	0	0	1	0	0	
OPUNC07G09430.1.faa	0	0	0	0	0	1	1	0	1	0	0	
OPUNC07G09980.1.faa	0	0	0	0	0	2	1	0	0	0	1	
OPUNC07G10020.1.faa	0	0	0	0	0	1	0	0	0	1	1	
OPUNC07G10080.1.faa	0	0	0	0	0	1	0	1	2	1	1	
OPUNC07G10410.3.faa	0	0	0	0	0	1	0	1	0	1	1	
OPUNC07G10820.1.faa	0	0	0	0	0	1	0	1	0	0	1	
OPUNC07G11310.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC07G11380.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC07G11420.1.faa	0	0	0	0	0	1	1	1	0	0	0	
OPUNC07G11640.1.faa	0	0	0	0	0	2	0	1	0	0	1	
OPUNC07G11860.1.faa	0	0	0	0	0	3	0	1	1	0	1	
OPUNC07G11940.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC07G12090.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC07G12600.1.faa	0	0	0	0	0	1	0	1	0	1	0	
OPUNC07G12640.1.faa	0	0	0	0	0	1	2	0	0	0	0	
OPUNC07G13000.1.faa	0	0	0	0	0	2	1	0	0	0	0	
OPUNC07G13280.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC07G13310.1.faa	0	0	0	0	0	1	0	0	1	0	0	
OPUNC07G13550.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC07G13950.1.faa	0	0	0	0	0	1	0	0	1	1	1	
OPUNC07G13980.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC07G14080.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC07G14610.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC07G14660.1.faa	0	0	0	0	0	1	0	2	0	1	0	
OPUNC07G14970.1.faa	0	0	0	0	0	1	0	0	0	1	0	
OPUNC07G15490.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC07G16690.1.faa	0	0	0	0	0	1	1	0	1	1	2	
OPUNC07G16890.1.faa	0	0	0	0	0	1	0	1	0	1	1	
OPUNC07G16970.1.faa	0	0	0	0	0	3	0	0	1	0	1	
OPUNC07G18200.1.faa	0	0	0	0	0	1	0	0	1	0	1	
OPUNC07G18350.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC07G18810.1.faa	0	0	0	0	0	1	0	0	1	0	0	
OPUNC07G19010.1.faa	0	0	0	0	0	1	0	0	1	1	1	
OPUNC07G19290.1.faa	0	0	0	0	0	1	1	0	1	1	0	
OPUNC07G19930.2.faa	0	0	0	0	0	1	0	0	1	0	1	
OPUNC07G20020.1.faa	0	0	0	0	0	1	0	1	1	1	1	
OPUNC07G20730.2.faa	0	0	0	0	0	1	0	1	0	1	0	
OPUNC07G20960.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC07G21840.1.faa	0	0	0	0	0	1	0	1	0	0	2	
OPUNC07G22130.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC07G22330.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC07G22370.1.faa	0	0	0	0	0	1	1	1	1	1	1	
OPUNC07G22510.1.faa	0	0	0	0	0	1	0	1	1	1	1	
OPUNC07G22900.1.faa	0	0	0	0	0	1	0	0	1	0	1	
OPUNC07G23780.1.faa	0	0	0	0	0	2	0	0	1	0	1	
OPUNC07G24160.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC07G25840.1.faa	0	0	0	0	0	2	0	1	0	1	0	
OPUNC08G00030.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC08G00070.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC08G00230.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC08G00680.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC08G02190.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC08G02550.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC08G03240.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC08G03510.1.faa	0	0	0	0	0	4	0	0	0	1	0	
OPUNC08G03890.1.faa	0	0	0	0	0	2	0	0	0	1	0	
OPUNC08G04810.1.faa	0	0	0	0	0	1	1	1	1	1	1	
OPUNC08G05770.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC08G05940.1.faa	0	0	0	0	0	1	0	1	1	1	0	
OPUNC08G06330.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC08G06490.1.faa	0	0	0	0	0	1	0	0	0	0	2	
OPUNC08G06530.1.faa	0	0	0	0	0	1	0	0	0	1	0	
OPUNC08G06640.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC08G06660.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC08G08920.1.faa	0	0	0	0	0	1	0	0	0	1	0	
OPUNC08G09180.1.faa	0	0	0	0	0	1	1	0	1	0	0	
OPUNC08G09400.1.faa	0	0	0	0	0	1	1	1	1	1	1	
OPUNC08G09890.1.faa	0	0	0	0	0	1	0	1	0	0	1	
OPUNC08G10200.1.faa	0	0	0	0	0	1	1	1	0	0	1	
OPUNC08G10600.1.faa	0	0	0	0	0	1	0	0	1	1	1	
OPUNC08G10700.1.faa	0	0	0	0	0	1	1	1	1	2	1	
OPUNC08G10790.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC08G11170.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC08G11220.1.faa	0	0	0	0	0	1	1	1	0	0	1	
OPUNC08G11540.1.faa	0	0	0	0	0	1	1	0	0	0	1	
OPUNC08G11810.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC08G13110.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC08G13700.1.faa	0	0	0	0	0	1	0	0	1	0	2	
OPUNC08G14100.1.faa	0	0	0	0	0	1	0	1	1	1	1	
OPUNC08G14380.1.faa	0	0	0	0	0	1	0	0	1	0	0	
OPUNC08G15080.1.faa	0	0	0	0	0	1	0	0	0	0	2	
OPUNC08G15170.1.faa	0	0	0	0	0	1	0	0	1	1	0	
OPUNC08G15200.1.faa	0	0	0	0	0	1	0	0	0	1	2	
OPUNC08G15400.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC08G16190.1.faa	0	0	0	0	0	1	0	0	1	0	1	
OPUNC08G16440.1.faa	0	0	0	0	0	1	0	0	0	1	0	
OPUNC08G16960.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC08G17260.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC08G17430.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC08G18510.1.faa	0	0	0	0	0	1	1	0	1	0	0	
OPUNC08G18600.1.faa	0	0	0	0	0	1	0	1	1	0	0	
OPUNC08G18750.1.faa	0	0	0	0	0	2	1	0	0	0	0	
OPUNC08G19390.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC08G19930.1.faa	0	0	0	0	0	1	0	1	1	1	0	
OPUNC08G20430.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC08G20500.1.faa	0	0	0	0	0	1	0	0	0	1	1	
OPUNC09G00710.1.faa	0	0	0	0	0	1	0	1	0	1	2	
OPUNC09G00850.1.faa	0	0	0	0	0	2	0	0	1	0	0	
OPUNC09G00880.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC09G01360.1.faa	0	0	0	0	0	1	0	0	0	1	0	
OPUNC09G02310.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC09G02680.1.faa	0	0	0	0	0	1	0	1	1	1	1	
OPUNC09G02740.1.faa	0	0	0	0	0	1	1	1	1	0	0	
OPUNC09G03110.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC09G03210.1.faa	0	0	0	0	0	1	0	0	0	1	0	
OPUNC09G03220.1.faa	0	0	0	0	0	1	0	1	1	0	1	
OPUNC09G03450.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC09G04000.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC09G04320.1.faa	0	0	0	0	0	1	0	1	1	1	1	
OPUNC09G04670.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC09G04970.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC09G05080.1.faa	0	0	0	0	0	1	0	0	1	0	1	
OPUNC09G05460.1.faa	0	0	0	0	0	1	0	0	0	1	0	
OPUNC09G05860.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC09G05910.1.faa	0	0	0	0	0	1	1	1	0	1	0	
OPUNC09G06000.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC09G06100.1.faa	0	0	0	0	0	1	2	1	1	1	0	
OPUNC09G06340.1.faa	0	0	0	0	0	1	0	0	1	0	0	
OPUNC09G06560.1.faa	0	0	0	0	0	1	0	0	1	1	0	
OPUNC09G06640.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC09G07010.1.faa	0	0	0	0	0	1	0	0	1	1	1	
OPUNC09G07870.1.faa	0	0	0	0	0	1	1	1	1	0	1	
OPUNC09G07940.1.faa	0	0	0	0	0	1	1	0	1	1	1	
OPUNC09G07950.1.faa	0	0	0	0	0	1	0	1	1	1	1	
OPUNC09G08310.1.faa	0	0	0	0	0	1	0	0	0	0	3	
OPUNC09G09500.1.faa	0	0	0	0	0	1	0	0	1	0	0	
OPUNC09G09550.1.faa	0	0	0	0	0	1	0	1	0	1	0	
OPUNC09G09590.2.faa	0	0	0	0	0	1	0	1	0	0	1	
OPUNC09G10000.1.faa	0	0	0	0	0	1	0	0	1	1	0	
OPUNC09G11210.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC09G11400.1.faa	0	0	0	0	0	2	0	2	2	0	3	
OPUNC09G11760.1.faa	0	0	0	0	0	1	1	1	0	0	1	
OPUNC09G11990.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC09G13050.1.faa	0	0	0	0	0	1	0	1	1	1	1	
OPUNC09G14150.3.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC09G14420.1.faa	0	0	0	0	0	1	0	1	1	1	0	
OPUNC09G14810.1.faa	0	0	0	0	0	1	1	1	0	0	1	
OPUNC09G15090.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC09G15120.1.faa	0	0	0	0	0	1	0	1	1	0	0	
OPUNC09G15270.1.faa	0	0	0	0	0	1	0	0	0	1	0	
OPUNC09G16710.1.faa	0	0	0	0	0	2	1	0	0	0	0	
OPUNC09G16840.1.faa	0	0	0	0	0	1	4	0	0	0	0	
OPUNC09G17200.1.faa	0	0	0	0	0	1	0	1	0	1	0	
OPUNC09G17500.1.faa	0	0	0	0	0	1	0	0	1	1	0	
OPUNC09G18190.1.faa	0	0	0	0	0	1	0	0	1	0	0	
OPUNC09G18560.1.faa	0	0	0	0	0	1	0	1	1	1	1	
OPUNC10G00260.1.faa	0	0	0	0	0	1	0	0	1	0	0	
OPUNC10G00990.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC10G01190.2.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC10G01540.1.faa	0	0	0	0	0	1	0	1	1	1	0	
OPUNC10G02080.1.faa	0	0	0	0	0	1	0	2	1	1	0	
OPUNC10G02170.1.faa	0	0	0	0	0	1	0	0	0	1	0	
OPUNC10G02530.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC10G02720.1.faa	0	0	0	0	0	1	0	1	0	0	1	
OPUNC10G02850.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC10G02980.1.faa	0	0	0	0	0	2	0	0	0	0	2	
OPUNC10G03350.1.faa	0	0	0	0	0	1	2	1	1	1	1	
OPUNC10G04870.1.faa	0	0	0	0	0	1	0	1	0	0	1	
OPUNC10G05600.1.faa	0	0	0	0	0	1	0	0	1	1	1	
OPUNC10G05610.1.faa	0	0	0	0	0	1	0	0	1	0	0	
OPUNC10G05640.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC10G07150.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC10G07500.1.faa	0	0	0	0	0	1	0	0	2	0	2	
OPUNC10G07740.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC10G07990.1.faa	0	0	0	0	0	1	0	1	2	1	1	
OPUNC10G08660.1.faa	0	0	0	0	0	1	1	1	0	1	0	
OPUNC10G09930.2.faa	0	0	0	0	0	1	0	0	0	1	0	
OPUNC10G10240.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC10G10370.1.faa	0	0	0	0	0	1	0	1	0	0	1	
OPUNC10G11070.1.faa	0	0	0	0	0	1	0	0	1	0	0	
OPUNC10G12480.1.faa	0	0	0	0	0	1	0	0	1	1	0	
OPUNC10G12650.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC10G12860.1.faa	0	0	0	0	0	1	1	1	0	0	0	
OPUNC10G13200.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC10G13850.1.faa	0	0	0	0	0	1	0	1	1	0	0	
OPUNC10G14240.1.faa	0	0	0	0	0	1	0	1	1	1	1	
OPUNC10G14810.1.faa	0	0	0	0	0	1	0	0	0	1	0	
OPUNC10G15160.1.faa	0	0	0	0	0	1	0	0	1	0	1	
OPUNC10G15520.3.faa	0	0	0	0	0	1	1	0	1	0	0	
OPUNC10G16740.1.faa	0	0	0	0	0	1	0	1	1	1	1	
OPUNC10G17830.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC10G18110.1.faa	0	0	0	0	0	1	1	1	1	1	1	
OPUNC10G18270.3.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC11G00340.1.faa	0	0	0	0	0	1	1	0	0	0	1	
OPUNC11G00540.1.faa	0	0	0	0	0	1	1	0	0	0	1	
OPUNC11G00640.1.faa	0	0	0	0	0	2	0	1	1	3	0	
OPUNC11G00850.1.faa	0	0	0	0	0	1	0	1	2	2	1	
OPUNC11G01090.1.faa	0	0	0	0	0	1	1	0	0	0	1	
OPUNC11G01230.1.faa	0	0	0	0	0	1	0	0	0	1	0	
OPUNC11G01280.1.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC11G01690.1.faa	0	0	0	0	0	1	0	0	0	1	0	
OPUNC11G01770.2.faa	0	0	0	0	0	1	1	0	0	0	0	
OPUNC11G02370.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC11G02470.1.faa	0	0	0	0	0	1	0	0	0	2	1	
OPUNC11G02530.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC11G03070.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC11G03270.1.faa	0	0	0	0	0	1	2	0	0	0	0	
OPUNC11G03310.1.faa	0	0	0	0	0	1	1	0	0	0	1	
OPUNC11G04440.1.faa	0	0	0	0	0	1	0	0	1	1	1	
OPUNC11G04680.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC11G04740.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC11G07150.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC11G07390.1.faa	0	0	0	0	0	1	0	1	1	0	1	
OPUNC11G08010.1.faa	0	0	0	0	0	1	0	1	0	0	0	
OPUNC11G08170.1.faa	0	0	0	0	0	1	0	0	0	0	1	
OPUNC11G08510.1.faa	0	0	0	0	0	1	0	1	0	1	0	
OPUNC11G08540.1.faa	0	0	0	0	0	1	0	1	0	0	1	
OPUNC11G08570.1.faa	0	0	0	0	0	1	0	3	0	0	1	
OPUNC11G08700.1.faa	0	0	0	0	0	1	0	1	0	0	0	
