source:Brassicaceae/arabidopsisthaliana_Brassicaceae_algEnsemblCompara	arabidopsis_thaliana	arabidopsis_lyrata	brassica_rapa	brassica_oleracea	brassica_napus	arabidopsis_halleri	
Bo2g076870.1.faa	0	0	0	1	0	0	
Bo2g078970.1.faa	0	0	0	1	0	0	
Bo2g079080.1.faa	0	0	0	1	0	0	
Bo2g079090.1.faa	0	0	0	1	0	0	
Bo2g079100.1.faa	0	0	0	1	0	0	
Bo2g079110.1.faa	0	0	0	1	0	0	
Bo2g079180.1.faa	0	0	0	1	0	0	
Bo2g079220.1.faa	0	0	0	1	0	0	
Bo2g079230.1.faa	0	0	0	1	0	0	
Bo2g079380.1.faa	0	0	0	1	0	0	
Bo2g080460.1.faa	0	0	0	1	0	0	
Bo2g080570.1.faa	0	0	0	1	0	0	
Bo2g080690.1.faa	0	0	0	1	0	0	
Bo2g080700.1.faa	0	0	0	1	0	0	
Bo2g080740.1.faa	0	0	0	1	0	0	
Bo2g080830.1.faa	0	0	0	1	0	0	
Bo2g080940.1.faa	0	0	0	1	0	0	
Bo2g080990.1.faa	0	0	0	1	0	0	
Bo2g081090.1.faa	0	0	0	1	0	0	
Bo2g082140.1.faa	0	0	0	1	0	0	
Bo2g082160.1.faa	0	0	0	1	0	0	
Bo2g082250.1.faa	0	0	0	1	0	0	
Bo2g082260.1.faa	0	0	0	1	0	0	
Bo2g082290.1.faa	0	0	0	1	0	0	
Bo2g082400.1.faa	0	0	0	1	0	0	
Bo2g082420.1.faa	0	0	0	1	0	0	
Bo2g082560.1.faa	0	0	0	1	0	0	
Bo2g082570.1.faa	0	0	0	1	0	0	
Bo2g082600.1.faa	0	0	0	1	0	0	
Bo2g082640.1.faa	0	0	0	1	0	0	
Bo2g082660.1.faa	0	0	0	1	0	0	
Bo2g083720.1.faa	0	0	0	1	0	0	
Bo2g083730.1.faa	0	0	0	1	0	0	
Bo2g083750.1.faa	0	0	0	1	0	0	
Bo2g083810.1.faa	0	0	0	1	0	0	
Bo2g083820.1.faa	0	0	0	1	0	0	
Bo2g083830.1.faa	0	0	0	1	0	0	
Bo2g083840.1.faa	0	0	0	1	0	0	
Bo2g083940.1.faa	0	0	0	1	0	0	
Bo2g083950.1.faa	0	0	0	1	0	0	
Bo2g083980.1.faa	0	0	0	1	0	0	
Bo2g083990.1.faa	0	0	0	1	0	0	
Bo2g084010.1.faa	0	0	0	1	0	0	
Bo2g085050.1.faa	0	0	0	1	0	0	
Bo2g085060.1.faa	0	0	0	1	0	0	
Bo2g085070.1.faa	0	0	0	1	0	0	
Bo2g085090.1.faa	0	0	0	1	0	0	
Bo2g085100.1.faa	0	0	0	1	0	0	
Bo2g085120.1.faa	0	0	0	1	0	0	
Bo2g085170.1.faa	0	0	0	1	0	0	
Bo2g085180.1.faa	0	0	0	1	0	0	
Bo2g085190.1.faa	0	0	0	1	0	0	
Bo2g085270.1.faa	0	0	0	1	0	0	
Bo2g085280.1.faa	0	0	0	1	0	0	
Bo2g085350.1.faa	0	0	0	1	0	0	
Bo2g086380.1.faa	0	0	0	1	0	0	
Bo2g086390.1.faa	0	0	0	1	0	0	
Bo2g086420.1.faa	0	0	0	1	0	0	
Bo2g086450.1.faa	0	0	0	1	0	0	
Bo2g086470.1.faa	0	0	0	1	0	0	
Bo2g086480.1.faa	0	0	0	1	0	0	
Bo2g086560.1.faa	0	0	0	1	0	0	
Bo2g086630.1.faa	0	0	0	1	0	0	
Bo2g086650.1.faa	0	0	0	1	0	0	
Bo2g087680.1.faa	0	0	0	1	0	0	
Bo2g087690.1.faa	0	0	0	1	0	0	
Bo2g088730.1.faa	0	0	0	1	0	0	
Bo2g088740.1.faa	0	0	0	1	0	0	
Bo2g088800.1.faa	0	0	0	1	0	0	
Bo2g088810.1.faa	0	0	0	1	0	0	
Bo2g088830.1.faa	0	0	0	1	0	0	
Bo2g089870.1.faa	0	0	0	1	0	0	
Bo2g091030.1.faa	0	0	0	1	0	0	
Bo2g091060.1.faa	0	0	0	1	0	0	
Bo2g091230.1.faa	0	0	0	1	0	0	
Bo2g092330.1.faa	0	0	0	1	0	0	
Bo2g092350.1.faa	0	0	0	1	0	0	
Bo2g092380.1.faa	0	0	0	1	0	0	
Bo2g092400.1.faa	0	0	0	1	0	0	
Bo2g092450.1.faa	0	0	0	1	0	0	
Bo2g092470.1.faa	0	0	0	1	0	0	
Bo2g092610.1.faa	0	0	0	1	0	0	
Bo2g092630.1.faa	0	0	0	1	0	0	
Bo2g092660.1.faa	0	0	0	1	0	0	
Bo2g092710.1.faa	0	0	0	1	0	0	
Bo2g092740.1.faa	0	0	0	1	0	0	
Bo2g092790.1.faa	0	0	0	1	0	0	
Bo2g092940.1.faa	0	0	0	1	0	0	
Bo2g092950.1.faa	0	0	0	1	0	0	
Bo2g092970.1.faa	0	0	0	1	0	0	
Bo2g092990.1.faa	0	0	0	1	0	0	
Bo2g093080.1.faa	0	0	0	1	0	0	
Bo2g093120.1.faa	0	0	0	1	0	0	
Bo2g093180.1.faa	0	0	0	1	0	0	
Bo2g093240.1.faa	0	0	0	1	0	0	
Bo2g093290.1.faa	0	0	0	1	0	0	
Bo2g093460.1.faa	0	0	0	1	0	0	
Bo2g093500.1.faa	0	0	0	1	0	0	
Bo2g093540.1.faa	0	0	0	1	0	0	
Bo2g094580.1.faa	0	0	0	1	0	0	
Bo2g094600.1.faa	0	0	0	1	0	0	
Bo2g094660.1.faa	0	0	0	1	0	0	
Bo2g094710.1.faa	0	0	0	1	0	0	
Bo2g094740.1.faa	0	0	0	1	0	0	
Bo2g094760.1.faa	0	0	0	1	0	0	
Bo2g094790.1.faa	0	0	0	1	0	0	
Bo2g094890.1.faa	0	0	0	1	0	0	
Bo2g094900.1.faa	0	0	0	1	0	0	
Bo2g094910.1.faa	0	0	0	1	0	0	
Bo2g094940.1.faa	0	0	0	1	0	0	
Bo2g094950.1.faa	0	0	0	1	0	0	
Bo2g094960.1.faa	0	0	0	1	0	0	
Bo2g094980.1.faa	0	0	0	1	0	0	
Bo2g094990.1.faa	0	0	0	1	0	0	
Bo2g095020.1.faa	0	0	0	1	0	0	
Bo2g095030.1.faa	0	0	0	1	0	0	
Bo2g095050.1.faa	0	0	0	1	0	0	
Bo2g095060.1.faa	0	0	0	1	0	0	
Bo2g095080.1.faa	0	0	0	1	0	0	
Bo2g095090.1.faa	0	0	0	1	0	0	
Bo2g095210.1.faa	0	0	0	1	0	0	
Bo2g095240.1.faa	0	0	0	1	0	0	
Bo2g095320.1.faa	0	0	0	1	0	0	
Bo2g095340.1.faa	0	0	0	1	0	0	
Bo2g095380.1.faa	0	0	0	1	0	0	
Bo2g095530.1.faa	0	0	0	1	0	0	
Bo2g095550.1.faa	0	0	0	1	0	0	
Bo2g095560.1.faa	0	0	0	1	0	0	
Bo2g095610.1.faa	0	0	0	1	0	0	
Bo2g095620.1.faa	0	0	0	1	0	0	
Bo2g095660.1.faa	0	0	0	1	0	0	
Bo2g095700.1.faa	0	0	0	1	0	0	
Bo2g095870.1.faa	0	0	0	1	0	0	
Bo2g095890.1.faa	0	0	0	1	0	0	
Bo2g095900.1.faa	0	0	0	1	0	0	
Bo2g096050.1.faa	0	0	0	1	0	0	
Bo2g096070.1.faa	0	0	0	1	0	0	
Bo2g096090.1.faa	0	0	0	1	0	0	
Bo2g096150.1.faa	0	0	0	1	0	0	
Bo2g096170.1.faa	0	0	0	1	0	0	
Bo2g096190.1.faa	0	0	0	1	0	0	
Bo2g097260.1.faa	0	0	0	1	0	0	
Bo2g097270.1.faa	0	0	0	1	0	0	
Bo2g097290.1.faa	0	0	0	1	0	0	
Bo2g097300.1.faa	0	0	0	1	0	0	
Bo2g097420.1.faa	0	0	0	1	0	0	
Bo2g097430.1.faa	0	0	0	1	0	0	
Bo2g097440.1.faa	0	0	0	1	0	0	
Bo2g097450.1.faa	0	0	0	1	0	0	
Bo2g097460.1.faa	0	0	0	1	0	0	
Bo2g097590.1.faa	0	0	0	1	0	0	
Bo2g097610.1.faa	0	0	0	1	0	0	
Bo2g097690.1.faa	0	0	0	1	0	0	
Bo2g097700.1.faa	0	0	0	1	0	0	
Bo2g098710.1.faa	0	0	0	1	0	0	
Bo2g098740.1.faa	0	0	0	1	0	0	
Bo2g098860.1.faa	0	0	0	1	0	0	
Bo2g098910.1.faa	0	0	0	1	0	0	
Bo2g099010.1.faa	0	0	0	1	0	0	
Bo2g099030.1.faa	0	0	0	1	0	0	
Bo2g099040.1.faa	0	0	0	1	0	0	
Bo2g099140.1.faa	0	0	0	1	0	0	
Bo2g099150.1.faa	0	0	0	1	0	0	
Bo2g099160.1.faa	0	0	0	1	0	0	
Bo2g099170.1.faa	0	0	0	1	0	0	
Bo2g099200.1.faa	0	0	0	1	0	0	
Bo2g099210.1.faa	0	0	0	1	0	0	
Bo2g099220.1.faa	0	0	0	1	0	0	
Bo2g099230.1.faa	0	0	0	1	0	0	
Bo2g099240.1.faa	0	0	0	1	0	0	
Bo2g100320.1.faa	0	0	0	1	0	0	
Bo2g100330.1.faa	0	0	0	1	0	0	
Bo2g100390.1.faa	0	0	0	1	0	0	
Bo2g100400.1.faa	0	0	0	1	0	0	
Bo2g100490.1.faa	0	0	0	1	0	0	
Bo2g100680.1.faa	0	0	0	1	0	0	
Bo2g100690.1.faa	0	0	0	1	0	0	
Bo2g100710.1.faa	0	0	0	1	0	0	
Bo2g100720.1.faa	0	0	0	1	0	0	
Bo2g100730.1.faa	0	0	0	1	0	0	
Bo2g100780.1.faa	0	0	0	1	0	0	
Bo2g101800.1.faa	0	0	0	1	0	0	
Bo2g101850.1.faa	0	0	0	1	0	0	
Bo2g101860.1.faa	0	0	0	1	0	0	
Bo2g101870.1.faa	0	0	0	1	0	0	
Bo2g101890.1.faa	0	0	0	1	0	0	
Bo2g101940.1.faa	0	0	0	1	0	0	
Bo2g101950.1.faa	0	0	0	1	0	0	
Bo2g102000.1.faa	0	0	0	1	0	0	
Bo2g102070.1.faa	0	0	0	1	0	0	
Bo2g102130.1.faa	0	0	0	1	0	0	
Bo2g102140.1.faa	0	0	0	1	0	0	
Bo2g102200.1.faa	0	0	0	1	0	0	
Bo2g102210.1.faa	0	0	0	1	0	0	
Bo2g102220.1.faa	0	0	0	1	0	0	
Bo2g102230.1.faa	0	0	0	1	0	0	
Bo2g102240.1.faa	0	0	0	1	0	0	
Bo2g103240.1.faa	0	0	0	1	0	0	
Bo2g103250.1.faa	0	0	0	1	0	0	
Bo2g103260.1.faa	0	0	0	1	0	0	
Bo2g103330.1.faa	0	0	0	1	0	0	
Bo2g104380.1.faa	0	0	0	1	0	0	
Bo2g104430.1.faa	0	0	0	1	0	0	
Bo2g104440.1.faa	0	0	0	1	0	0	
Bo2g104450.1.faa	0	0	0	1	0	0	
Bo2g104470.1.faa	0	0	0	1	0	0	
Bo2g104510.1.faa	0	0	0	1	0	0	
Bo2g104530.1.faa	0	0	0	1	0	0	
Bo2g104550.1.faa	0	0	0	1	0	0	
Bo2g104570.1.faa	0	0	0	1	0	0	
Bo2g104580.1.faa	0	0	0	1	0	0	
Bo2g104640.1.faa	0	0	0	1	0	0	
Bo2g104670.1.faa	0	0	0	1	0	0	
Bo2g104690.1.faa	0	0	0	1	0	0	
Bo2g104700.1.faa	0	0	0	1	0	0	
Bo2g104730.1.faa	0	0	0	1	0	0	
Bo2g104740.1.faa	0	0	0	1	0	0	
Bo2g104760.1.faa	0	0	0	1	0	0	
Bo2g104770.1.faa	0	0	0	1	0	0	
Bo2g104800.1.faa	0	0	0	1	0	0	
Bo2g104820.1.faa	0	0	0	1	0	0	
Bo2g104850.1.faa	0	0	0	1	0	0	
Bo2g104890.1.faa	0	0	0	1	0	0	
Bo2g104920.1.faa	0	0	0	1	0	0	
Bo2g104930.1.faa	0	0	0	1	0	0	
Bo2g104980.1.faa	0	0	0	1	0	0	
Bo2g105070.1.faa	0	0	0	1	0	0	
Bo2g105090.1.faa	0	0	0	1	0	0	
Bo2g105130.1.faa	0	0	0	1	0	0	
Bo2g105140.1.faa	0	0	0	1	0	0	
Bo2g105150.1.faa	0	0	0	1	0	0	
Bo2g105160.1.faa	0	0	0	1	0	0	
Bo2g105170.1.faa	0	0	0	1	0	0	
Bo2g105180.1.faa	0	0	0	1	0	0	
Bo2g105200.1.faa	0	0	0	1	0	0	
Bo2g105220.1.faa	0	0	0	1	0	0	
Bo2g105260.1.faa	0	0	0	1	0	0	
Bo2g105290.1.faa	0	0	0	1	0	0	
Bo2g105300.1.faa	0	0	0	1	0	0	
Bo2g105350.1.faa	0	0	0	1	0	0	
Bo2g105380.1.faa	0	0	0	1	0	0	
Bo2g106380.1.faa	0	0	0	1	0	0	
Bo2g106400.1.faa	0	0	0	1	0	0	
Bo2g106420.1.faa	0	0	0	1	0	0	
Bo2g106440.1.faa	0	0	0	1	0	0	
Bo2g106450.1.faa	0	0	0	1	0	0	
Bo2g107460.1.faa	0	0	0	1	0	0	
Bo2g107490.1.faa	0	0	0	1	0	0	
Bo2g107510.1.faa	0	0	0	1	0	0	
Bo2g107520.1.faa	0	0	0	1	0	0	
Bo2g107560.1.faa	0	0	0	1	0	0	
Bo2g107580.1.faa	0	0	0	1	0	0	
Bo2g107620.1.faa	0	0	0	1	0	0	
Bo2g107650.1.faa	0	0	0	1	0	0	
Bo2g108680.1.faa	0	0	0	1	0	0	
Bo2g108750.1.faa	0	0	0	1	0	0	
Bo2g108860.1.faa	0	0	0	1	0	0	
Bo2g108870.1.faa	0	0	0	1	0	0	
Bo2g108880.1.faa	0	0	0	1	0	0	
Bo2g108900.1.faa	0	0	0	1	0	0	
Bo2g108910.1.faa	0	0	0	1	0	0	
Bo2g108980.1.faa	0	0	0	1	0	0	
Bo2g108990.1.faa	0	0	0	1	0	0	
Bo2g109000.1.faa	0	0	0	1	0	0	
Bo2g109020.1.faa	0	0	0	1	0	0	
Bo2g109040.1.faa	0	0	0	1	0	0	
Bo2g109100.1.faa	0	0	0	1	0	0	
Bo2g109110.1.faa	0	0	0	1	0	0	
Bo2g109140.1.faa	0	0	0	1	0	0	
Bo2g109200.1.faa	0	0	0	1	0	0	
Bo2g109230.1.faa	0	0	0	1	0	0	
Bo2g109290.1.faa	0	0	0	1	0	0	
Bo2g110340.1.faa	0	0	0	1	0	0	
Bo2g110380.1.faa	0	0	0	1	0	0	
Bo2g110410.1.faa	0	0	0	1	0	0	
Bo2g110420.1.faa	0	0	0	1	0	0	
Bo2g110440.1.faa	0	0	0	1	0	0	
Bo2g110450.1.faa	0	0	0	1	0	0	
Bo2g110460.1.faa	0	0	0	1	0	0	
Bo2g110480.1.faa	0	0	0	1	0	0	
Bo2g110490.1.faa	0	0	0	1	0	0	
Bo2g110500.1.faa	0	0	0	1	0	0	
Bo2g110510.1.faa	0	0	0	1	0	0	
Bo2g110520.1.faa	0	0	0	1	0	0	
Bo2g110570.1.faa	0	0	0	1	0	0	
Bo2g110590.1.faa	0	0	0	1	0	0	
Bo2g110620.1.faa	0	0	0	1	0	0	
Bo2g110660.1.faa	0	0	0	1	0	0	
Bo2g110670.1.faa	0	0	0	1	0	0	
Bo2g110690.1.faa	0	0	0	1	0	0	
Bo2g110740.1.faa	0	0	0	1	0	0	
Bo2g110750.1.faa	0	0	0	1	0	0	
Bo2g110780.1.faa	0	0	0	1	0	0	
Bo2g111800.1.faa	0	0	0	1	0	0	
Bo2g111830.1.faa	0	0	0	1	0	0	
Bo2g111850.1.faa	0	0	0	1	0	0	
Bo2g112870.1.faa	0	0	0	1	0	0	
Bo2g112890.1.faa	0	0	0	1	0	0	
Bo2g112900.1.faa	0	0	0	1	0	0	
Bo2g112910.1.faa	0	0	0	1	0	0	
Bo2g113920.1.faa	0	0	0	1	0	0	
Bo2g113930.1.faa	0	0	0	1	0	0	
Bo2g113940.1.faa	0	0	0	1	0	0	
Bo2g113950.1.faa	0	0	0	1	0	0	
Bo2g114000.1.faa	0	0	0	1	0	0	
Bo2g114010.1.faa	0	0	0	1	0	0	
Bo2g114050.1.faa	0	0	0	1	0	0	
Bo2g115060.1.faa	0	0	0	1	0	0	
Bo2g115070.1.faa	0	0	0	1	0	0	
Bo2g115080.1.faa	0	0	0	1	0	0	
Bo2g115100.1.faa	0	0	0	1	0	0	
Bo2g115110.1.faa	0	0	0	1	0	0	
Bo2g115140.1.faa	0	0	0	1	0	0	
Bo2g115150.1.faa	0	0	0	1	0	0	
Bo2g115160.1.faa	0	0	0	1	0	0	
Bo2g115170.1.faa	0	0	0	1	0	0	
Bo2g115190.1.faa	0	0	0	1	0	0	
Bo2g116200.1.faa	0	0	0	1	0	0	
Bo2g116240.1.faa	0	0	0	1	0	0	
Bo2g116260.1.faa	0	0	0	1	0	0	
Bo2g116280.1.faa	0	0	0	1	0	0	
Bo2g116290.1.faa	0	0	0	1	0	0	
Bo2g116300.1.faa	0	0	0	1	0	0	
Bo2g116310.1.faa	0	0	0	1	0	0	
Bo2g116340.1.faa	0	0	0	1	0	0	
Bo2g116350.1.faa	0	0	0	1	0	0	
Bo2g116390.1.faa	0	0	0	1	0	0	
Bo2g116450.1.faa	0	0	0	1	0	0	
Bo2g116460.1.faa	0	0	0	1	0	0	
Bo2g116480.1.faa	0	0	0	1	0	0	
Bo2g116490.1.faa	0	0	0	1	0	0	
Bo2g116500.1.faa	0	0	0	1	0	0	
Bo2g116520.1.faa	0	0	0	1	0	0	
Bo2g116530.1.faa	0	0	0	1	0	0	
Bo2g116550.1.faa	0	0	0	1	0	0	
Bo2g116570.1.faa	0	0	0	1	0	0	
Bo2g116580.1.faa	0	0	0	1	0	0	
Bo2g116640.1.faa	0	0	0	1	0	0	
Bo2g116660.1.faa	0	0	0	1	0	0	
Bo2g116670.1.faa	0	0	0	1	0	0	
Bo2g116680.1.faa	0	0	0	1	0	0	
Bo2g116690.1.faa	0	0	0	1	0	0	
Bo2g116700.1.faa	0	0	0	1	0	0	
Bo2g116710.1.faa	0	0	0	1	0	0	
Bo2g116720.1.faa	0	0	0	1	0	0	
Bo2g116800.1.faa	0	0	0	1	0	0	
Bo2g116810.1.faa	0	0	0	1	0	0	
Bo2g116820.1.faa	0	0	0	1	0	0	
Bo2g116850.1.faa	0	0	0	1	0	0	
Bo2g116890.1.faa	0	0	0	1	0	0	
Bo2g116910.1.faa	0	0	0	1	0	0	
Bo2g116920.1.faa	0	0	0	1	0	0	
Bo2g116930.1.faa	0	0	0	1	0	0	
Bo2g117930.1.faa	0	0	0	1	0	0	
Bo2g117940.1.faa	0	0	0	1	0	0	
Bo2g117960.1.faa	0	0	0	1	0	0	
Bo2g117980.1.faa	0	0	0	1	0	0	
Bo2g117990.1.faa	0	0	0	1	0	0	
Bo2g118000.1.faa	0	0	0	1	0	0	
Bo2g118010.1.faa	0	0	0	1	0	0	
Bo2g118040.1.faa	0	0	0	1	0	0	
Bo2g118050.1.faa	0	0	0	1	0	0	
Bo2g118060.1.faa	0	0	0	1	0	0	
Bo2g118070.1.faa	0	0	0	1	0	0	
Bo2g118100.1.faa	0	0	0	1	0	0	
Bo2g118120.1.faa	0	0	0	1	0	0	
Bo2g118160.1.faa	0	0	0	1	0	0	
Bo2g118180.1.faa	0	0	0	1	0	0	
Bo2g118190.1.faa	0	0	0	1	0	0	
Bo2g118220.1.faa	0	0	0	1	0	0	
Bo2g119230.1.faa	0	0	0	1	0	0	
Bo2g119270.1.faa	0	0	0	1	0	0	
Bo2g119280.1.faa	0	0	0	1	0	0	
Bo2g119420.1.faa	0	0	0	1	0	0	
Bo2g120480.1.faa	0	0	0	1	0	0	
Bo2g120500.1.faa	0	0	0	1	0	0	
Bo2g120560.1.faa	0	0	0	1	0	0	
Bo2g120580.1.faa	0	0	0	1	0	0	
Bo2g120610.1.faa	0	0	0	1	0	0	
Bo2g120650.1.faa	0	0	0	1	0	0	
Bo2g120680.1.faa	0	0	0	1	0	0	
Bo2g120710.1.faa	0	0	0	1	0	0	
Bo2g120730.1.faa	0	0	0	1	0	0	
Bo2g120790.1.faa	0	0	0	1	0	0	
Bo2g120800.1.faa	0	0	0	1	0	0	
Bo2g120810.1.faa	0	0	0	1	0	0	
Bo2g120900.1.faa	0	0	0	1	0	0	
Bo2g120910.1.faa	0	0	0	1	0	0	
Bo2g121000.1.faa	0	0	0	1	0	0	
Bo2g121030.1.faa	0	0	0	1	0	0	
Bo2g121050.1.faa	0	0	0	1	0	0	
Bo2g121070.1.faa	0	0	0	1	0	0	
Bo2g121090.1.faa	0	0	0	1	0	0	
Bo2g121120.1.faa	0	0	0	1	0	0	
Bo2g121130.1.faa	0	0	0	1	0	0	
Bo2g121140.1.faa	0	0	0	1	0	0	
Bo2g121160.1.faa	0	0	0	1	0	0	
Bo2g121190.1.faa	0	0	0	1	0	0	
Bo2g122210.1.faa	0	0	0	1	0	0	
Bo2g122220.1.faa	0	0	0	1	0	0	
Bo2g122270.1.faa	0	0	0	1	0	0	
Bo2g124390.1.faa	0	0	0	1	0	0	
Bo2g124430.1.faa	0	0	0	1	0	0	
Bo2g124460.1.faa	0	0	0	1	0	0	
Bo2g124470.1.faa	0	0	0	1	0	0	
Bo2g124480.1.faa	0	0	0	1	0	0	
Bo2g124510.1.faa	0	0	0	1	0	0	
Bo2g124550.1.faa	0	0	0	1	0	0	
Bo2g124610.1.faa	0	0	0	1	0	0	
Bo2g125690.1.faa	0	0	0	1	0	0	
Bo2g125720.1.faa	0	0	0	1	0	0	
Bo2g125760.1.faa	0	0	0	1	0	0	
Bo2g125770.1.faa	0	0	0	1	0	0	
Bo2g125790.1.faa	0	0	0	1	0	0	
Bo2g125800.1.faa	0	0	0	1	0	0	
Bo2g125810.1.faa	0	0	0	1	0	0	
Bo2g126830.1.faa	0	0	0	1	0	0	
Bo2g126870.1.faa	0	0	0	1	0	0	
Bo2g126930.1.faa	0	0	0	1	0	0	
Bo2g126940.1.faa	0	0	0	1	0	0	
Bo2g126950.1.faa	0	0	0	1	0	0	
Bo2g126960.1.faa	0	0	0	1	0	0	
Bo2g126990.1.faa	0	0	0	1	0	0	
Bo2g127000.1.faa	0	0	0	1	0	0	
Bo2g127100.1.faa	0	0	0	1	0	0	
Bo2g127220.1.faa	0	0	0	1	0	0	
Bo2g127230.1.faa	0	0	0	1	0	0	
Bo2g127310.1.faa	0	0	0	1	0	0	
Bo2g127330.1.faa	0	0	0	1	0	0	
Bo2g127440.1.faa	0	0	0	1	0	0	
Bo2g127450.1.faa	0	0	0	1	0	0	
Bo2g127470.1.faa	0	0	0	1	0	0	
Bo2g127520.1.faa	0	0	0	1	0	0	
Bo2g127590.1.faa	0	0	0	1	0	0	
Bo2g127600.1.faa	0	0	0	1	0	0	
Bo2g127630.1.faa	0	0	0	1	0	0	
Bo2g127650.1.faa	0	0	0	1	0	0	
Bo2g127660.1.faa	0	0	0	1	0	0	
Bo2g127710.1.faa	0	0	0	1	0	0	
Bo2g128740.1.faa	0	0	0	1	0	0	
Bo2g129820.1.faa	0	0	0	1	0	0	
Bo2g129930.1.faa	0	0	0	1	0	0	
Bo2g129940.1.faa	0	0	0	1	0	0	
Bo2g129950.1.faa	0	0	0	1	0	0	
Bo2g129960.1.faa	0	0	0	1	0	0	
Bo2g130090.1.faa	0	0	0	1	0	0	
Bo2g130120.1.faa	0	0	0	1	0	0	
Bo2g130170.1.faa	0	0	0	1	0	0	
Bo2g130280.1.faa	0	0	0	1	0	0	
Bo2g130300.1.faa	0	0	0	1	0	0	
Bo2g131380.1.faa	0	0	0	1	0	0	
Bo2g131390.1.faa	0	0	0	1	0	0	
Bo2g131410.1.faa	0	0	0	1	0	0	
Bo2g131420.1.faa	0	0	0	1	0	0	
Bo2g131430.1.faa	0	0	0	1	0	0	
Bo2g131500.1.faa	0	0	0	1	0	0	
Bo2g131530.1.faa	0	0	0	1	0	0	
Bo2g131540.1.faa	0	0	0	1	0	0	
Bo2g131550.1.faa	0	0	0	1	0	0	
Bo2g131630.1.faa	0	0	0	1	0	0	
Bo2g131640.1.faa	0	0	0	1	0	0	
Bo2g131660.1.faa	0	0	0	1	0	0	
Bo2g131670.1.faa	0	0	0	1	0	0	
Bo2g131680.1.faa	0	0	0	1	0	0	
Bo2g131710.1.faa	0	0	0	1	0	0	
Bo2g131750.1.faa	0	0	0	1	0	0	
Bo2g131760.1.faa	0	0	0	1	0	0	
Bo2g131770.1.faa	0	0	0	1	0	0	
Bo2g131790.1.faa	0	0	0	1	0	0	
Bo2g131840.1.faa	0	0	0	1	0	0	
Bo2g131850.1.faa	0	0	0	1	0	0	
Bo2g131950.1.faa	0	0	0	1	0	0	
Bo2g131970.1.faa	0	0	0	1	0	0	
Bo2g132000.1.faa	0	0	0	1	0	0	
Bo2g132070.1.faa	0	0	0	1	0	0	
Bo2g132090.1.faa	0	0	0	1	0	0	
Bo2g132190.1.faa	0	0	0	1	0	0	
Bo2g132430.1.faa	0	0	0	1	0	0	
Bo2g132460.1.faa	0	0	0	1	0	0	
Bo2g133480.1.faa	0	0	0	1	0	0	
Bo2g133620.1.faa	0	0	0	1	0	0	
Bo2g133660.1.faa	0	0	0	1	0	0	
Bo2g133680.1.faa	0	0	0	1	0	0	
Bo2g133820.1.faa	0	0	0	1	0	0	
Bo2g133830.1.faa	0	0	0	1	0	0	
Bo2g133840.1.faa	0	0	0	1	0	0	
Bo2g133860.1.faa	0	0	0	1	0	0	
Bo2g133870.1.faa	0	0	0	1	0	0	
Bo2g133900.1.faa	0	0	0	1	0	0	
Bo2g133920.1.faa	0	0	0	1	0	0	
Bo2g133930.1.faa	0	0	0	1	0	0	
Bo2g133950.1.faa	0	0	0	1	0	0	
Bo2g133960.1.faa	0	0	0	1	0	0	
Bo2g133980.1.faa	0	0	0	1	0	0	
Bo2g134020.1.faa	0	0	0	1	0	0	
Bo2g134090.1.faa	0	0	0	1	0	0	
Bo2g134100.1.faa	0	0	0	1	0	0	
Bo2g134110.1.faa	0	0	0	1	0	0	
Bo2g134140.1.faa	0	0	0	1	0	0	
Bo2g134200.1.faa	0	0	0	1	0	0	
Bo2g134240.1.faa	0	0	0	1	0	0	
Bo2g134330.1.faa	0	0	0	1	0	0	
Bo2g134350.1.faa	0	0	0	1	0	0	
Bo2g134370.1.faa	0	0	0	1	0	0	
Bo2g134430.1.faa	0	0	0	1	0	0	
Bo2g134440.1.faa	0	0	0	1	0	0	
Bo2g134460.1.faa	0	0	0	1	0	0	
Bo2g134510.1.faa	0	0	0	1	0	0	
Bo2g134620.1.faa	0	0	0	1	0	0	
Bo2g134670.1.faa	0	0	0	1	0	0	
Bo2g134700.1.faa	0	0	0	1	0	0	
Bo2g134730.1.faa	0	0	0	1	0	0	
Bo2g134740.1.faa	0	0	0	1	0	0	
Bo2g134770.1.faa	0	0	0	1	0	0	
Bo2g134820.1.faa	0	0	0	1	0	0	
Bo2g134830.1.faa	0	0	0	1	0	0	
Bo2g134840.1.faa	0	0	0	1	0	0	
Bo2g134930.1.faa	0	0	0	1	0	0	
Bo2g135940.1.faa	0	0	0	1	0	0	
Bo2g135970.1.faa	0	0	0	1	0	0	
Bo2g136080.1.faa	0	0	0	1	0	0	
Bo2g136170.1.faa	0	0	0	1	0	0	
Bo2g136260.1.faa	0	0	0	1	0	0	
Bo2g136270.1.faa	0	0	0	1	0	0	
Bo2g136290.1.faa	0	0	0	1	0	0	
Bo2g136300.1.faa	0	0	0	1	0	0	
Bo2g136310.1.faa	0	0	0	1	0	0	
Bo2g136320.1.faa	0	0	0	1	0	0	
Bo2g136370.1.faa	0	0	0	1	0	0	
Bo2g136380.1.faa	0	0	0	1	0	0	
Bo2g136390.1.faa	0	0	0	1	0	0	
Bo2g136400.1.faa	0	0	0	1	0	0	
Bo2g136420.1.faa	0	0	0	1	0	0	
Bo2g136430.1.faa	0	0	0	1	0	0	
